fixture_id,site_id,site_code,jurisdiction_id,jurisdiction_code,psgc_code,catalog_presence,fixture_family,provenance_source,introducing_commit,purpose,current_status,effective_from,effective_to,identity_classification,proposed_disposition,realistic_mapping_status,notes
5ed23e04-2872-6fcb-2f4f-e191af6e8403,a6d65d3e-20e9-a143-6329-a509825c776f,SAMPLE-METRO-DAVAO-1124040000-02,9ab73262-484d-bdd9-e7b1-ee65da53efd6,PH-PSGC-1124040000,1124040000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
bfaf2322-baa7-30fb-5431-57675b87a917,036d4ee0-7bf6-6a56-225b-b45ba50b3830,SAMPLE-METRO-DAVAO-1124060000-01,ed497952-bd57-f47b-e500-0ea2b2498c08,PH-PSGC-1124060000,1124060000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
9d1b3e39-31cd-84aa-e88d-06c727c0e9be,9e0cdf9c-c7c1-e3cb-7b90-38e065c0afd4,SAMPLE-METRO-DAVAO-1124060000-02,ed497952-bd57-f47b-e500-0ea2b2498c08,PH-PSGC-1124060000,1124060000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
033f9b04-842f-2db5-cb53-a17940ebe13b,076a2962-f41b-f0a7-2eda-cfc29f401e61,SAMPLE-METRO-DAVAO-1124070000-01,3f51597d-cad1-e437-8832-a4a631024cd1,PH-PSGC-1124070000,1124070000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
3db2fd13-802a-9600-328a-960a21fdf317,20b5afc5-06c7-3f67-2633-3a1ddcfc819c,SAMPLE-METRO-DAVAO-1124070000-02,3f51597d-cad1-e437-8832-a4a631024cd1,PH-PSGC-1124070000,1124070000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
4f4a6b0a-9d97-2994-c077-b80e182d7b53,faea2c47-f5dc-4898-fcb6-6599ae98d0c0,SAMPLE-METRO-DAVAO-1124110000-01,f3fdc650-b0d8-5024-2a1c-946c91e8433c,PH-PSGC-1124110000,1124110000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
415f3bc6-4df9-efb0-e06a-273523aeea02,65b88398-0c3a-89e1-8734-98553f48e17f,SAMPLE-METRO-DAVAO-1124110000-02,f3fdc650-b0d8-5024-2a1c-946c91e8433c,PH-PSGC-1124110000,1124110000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
817e7b5f-47d3-8e77-333f-3fb48c33a0f0,e6fbbb7d-b668-6b83-0283-7003bf762da5,SAMPLE-METRO-DAVAO-1124140000-01,c2d612ba-c127-57d5-cabf-968795944b18,PH-PSGC-1124140000,1124140000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
275703b2-748e-29f9-e7dc-49f467655399,6b08b5f9-0aa3-2950-204e-d452941c3ab5,SAMPLE-METRO-DAVAO-1124140000-02,c2d612ba-c127-57d5-cabf-968795944b18,PH-PSGC-1124140000,1124140000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
9062aa0b-0c5c-0efe-7cc4-ff8cc24341b2,7d1da06d-e5c6-d989-661b-7b41ab83998c,SAMPLE-METRO-DAVAO-1125090000-01,1d0c8277-7f9c-afcb-ccd5-04776b956459,PH-PSGC-1125090000,1125090000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
3f480f91-0cd8-fae5-0ef7-6af789a0c74d,db48750a-ade2-f0ad-4431-60dde15bdcd9,SAMPLE-METRO-DAVAO-1125090000-02,1d0c8277-7f9c-afcb-ccd5-04776b956459,PH-PSGC-1125090000,1125090000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
e3f789e7-234b-fa34-6d4e-1d694ab6e404,ca3373c8-4afb-392e-648c-220e620467ef,SAMPLE-METRO-DAVAO-1130700000-01,2ebef844-416b-c827-357c-742d2c8d56aa,PH-PSGC-1130700000,1130700000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
6f59b3af-6a5a-3ad8-0f45-8c595597c6e6,aae6df3d-8498-ddf5-c473-9d72927fb32f,SAMPLE-METRO-DAVAO-1130700000-02,2ebef844-416b-c827-357c-742d2c8d56aa,PH-PSGC-1130700000,1130700000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
878a20e1-5aa2-9766-a579-4b2e546603d1,dbe0a29b-4931-fe4f-79cf-018320a33bc7,SAMPLE-METRO-DAVAO-1182040000-01,49b83757-c7cd-7922-a259-113a6d4ca38b,PH-PSGC-1182040000,1182040000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
08eb986b-c806-1520-9ab3-901a5b176cfc,2ea591c9-d63a-6730-e560-a5a8f4cc975e,SAMPLE-METRO-DAVAO-1182040000-02,49b83757-c7cd-7922-a259-113a6d4ca38b,PH-PSGC-1182040000,1182040000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
cef95aee-a574-4557-1f6a-f04164c148b9,3c4dcad7-6e70-448d-e178-b9362b8901b1,SAMPLE-METRO-DAVAO-1186030000-01,cd133430-49aa-1fef-d878-3ad849a09284,PH-PSGC-1186030000,1186030000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
451aa420-57c7-a8ca-1298-0ea63be95115,b5b068c5-2b11-1ee2-fd13-3c7d5ed94938,SAMPLE-METRO-DAVAO-1186030000-02,cd133430-49aa-1fef-d878-3ad849a09284,PH-PSGC-1186030000,1186030000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
ad383868-17a4-abfc-c5a8-3a7d5e70ba73,25e9bafa-1ef3-74f5-0723-c5738cef5990,SAMPLE-METRO-DAVAO-1186040000-01,30f144ee-aa5b-9e77-ec7b-fba20d8e8130,PH-PSGC-1186040000,1186040000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
5ed22d5e-bc70-83cb-1d1d-15f6590d7d01,b5ffe5ed-ea53-f057-13f1-4ab8c86be719,SAMPLE-METRO-DAVAO-1186040000-02,30f144ee-aa5b-9e77-ec7b-fba20d8e8130,PH-PSGC-1186040000,1186040000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
68677108-45e5-9812-5399-f6293205ac68,24e9a01f-bbfc-3f79-ffb0-eac736a27b57,SAMPLE-METRO-MANILA-1380100000-01,144626f1-4ec1-26b9-caa0-a815faf650af,PH-PSGC-1380100000,1380100000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
a8076a99-80fb-4e4b-12f7-4f4ff5ccc9c8,d8f6f389-0904-2946-ebf2-898e9977e6ce,SAMPLE-METRO-MANILA-1380100000-02,144626f1-4ec1-26b9-caa0-a815faf650af,PH-PSGC-1380100000,1380100000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
35baa237-3916-bb3f-413b-3f219c785f1b,df0deeec-832b-3e8d-dc21-943f16648499,SAMPLE-METRO-MANILA-1380200000-01,ff363ed0-30cb-8f3a-8e42-da61609de413,PH-PSGC-1380200000,1380200000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
1860ee90-dce4-41e7-b40f-2555299d5c18,6b55261e-626c-446e-3f05-7c74ddaffc95,SAMPLE-METRO-MANILA-1380200000-02,ff363ed0-30cb-8f3a-8e42-da61609de413,PH-PSGC-1380200000,1380200000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
deafd98d-d146-5bc6-45bb-c2333db66eb4,c1799874-f885-b0a4-678f-06a6cc689f6f,SAMPLE-METRO-MANILA-1380300000-01,557b0a76-8ffe-0818-d342-5b86dba06705,PH-PSGC-1380300000,1380300000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
aa55aa4f-e1a9-81f5-e0b6-8cf96a38f831,676706a6-d8be-3a97-9aee-7e76dc6f81bd,SAMPLE-METRO-MANILA-1380300000-02,557b0a76-8ffe-0818-d342-5b86dba06705,PH-PSGC-1380300000,1380300000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
bf47adca-edc8-ac54-4402-0e27e6948c88,65d4d802-fa17-f359-0cb0-0c2fb3391fc7,SAMPLE-METRO-MANILA-1380400000-01,46a4b330-a065-daad-5de5-16654b67164f,PH-PSGC-1380400000,1380400000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
e5112b74-5430-368b-eec2-c9934a818192,45264dd2-3b8b-43d8-eb3d-2d6295a937f1,SAMPLE-METRO-MANILA-1380400000-02,46a4b330-a065-daad-5de5-16654b67164f,PH-PSGC-1380400000,1380400000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
b47f72d7-8d54-7169-6443-1f856014e7bd,1371163f-1218-dfdb-ce2a-6f6db6bce8b5,SAMPLE-METRO-MANILA-1380500000-01,20dcf68a-511f-8208-7dfa-1688425d4d66,PH-PSGC-1380500000,1380500000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
5a4cbac6-fd25-d7a5-829f-f6b7872079dd,0c0de1ef-42b6-fb73-6a3c-4e71fe9b15ec,SAMPLE-METRO-MANILA-1380500000-02,20dcf68a-511f-8208-7dfa-1688425d4d66,PH-PSGC-1380500000,1380500000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
06b44202-687c-a8aa-8047-3b66385d47ad,293f100b-eeac-edd4-f79b-0d7d72247e9f,SAMPLE-METRO-MANILA-1380600000-01,e5959354-04af-4540-9889-6e040b6cd399,PH-PSGC-1380600000,1380600000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
6f970bdc-076b-6b43-748b-40858b1537b5,b6799aff-5d48-68a4-1e0a-f0412b0c77f4,SAMPLE-METRO-MANILA-1380600000-02,e5959354-04af-4540-9889-6e040b6cd399,PH-PSGC-1380600000,1380600000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
2eb81166-3f86-78dc-01be-23da0e20a8a0,4784420a-8e81-8227-100f-650022766d75,SAMPLE-METRO-MANILA-1380700000-01,4be7e851-a502-20c6-dbd9-99c9593fd8f6,PH-PSGC-1380700000,1380700000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
8470d240-05e0-4796-0e33-fe755c02b6b7,03b155f1-3a36-1eb8-3e48-1be8a516492a,SAMPLE-METRO-MANILA-1380700000-02,4be7e851-a502-20c6-dbd9-99c9593fd8f6,PH-PSGC-1380700000,1380700000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
0453d7c5-7805-0622-eaf9-35eae7a02930,edda53a4-e537-e3ff-3eae-53242e9fdd6c,SAMPLE-METRO-MANILA-1380800000-01,d7ef112d-06ee-b57c-34b6-fae8c457a0c6,PH-PSGC-1380800000,1380800000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
63840fe7-14fe-9cd5-b9be-eb0c460fa6c6,71243251-eb31-0807-3853-b01cf95cd49c,SAMPLE-METRO-MANILA-1380800000-02,d7ef112d-06ee-b57c-34b6-fae8c457a0c6,PH-PSGC-1380800000,1380800000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
de8c8ce9-b891-6742-168f-58e3e61d7bfe,09f1799f-c663-9ce4-1e2c-ce3ba8b19f6b,SAMPLE-METRO-MANILA-1380900000-01,b686bef0-ee82-34ea-b328-387d3bd89632,PH-PSGC-1380900000,1380900000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
2fac49c3-9957-2d00-0661-8ee963f51cb9,1c677bec-5c6a-073b-91ae-0150a353b0ea,SAMPLE-METRO-MANILA-1380900000-02,b686bef0-ee82-34ea-b328-387d3bd89632,PH-PSGC-1380900000,1380900000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Synthetic Site-to-LGU assignment for I-006 jurisdiction-coverage proof only.,ACTIVE,2026-07-27 16:00:00+00,,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,The assignment belongs to a synthetic ordinal Site and cannot be transferred to a realistic Site.
