fixture_id,site_group_id,site_group_code,fixture_code,fixture_name,site_type,jurisdiction_id,lgu_code,catalog_presence,fixture_family,provenance_source,introducing_commit,purpose,current_status,public_lookup_enabled,payment_enabled,identity_classification,proposed_disposition,realistic_mapping_status,notes
5b5fc059-ac1e-c092-4bed-88545d6179b6,23f84803-6d35-c49e-9c54-adae802eb230,SAMPLE-METRO-DAVAO,SAMPLE-METRO-DAVAO-1124030000-01,Synthetic Digos Sample Site 1,OPEN_LOT,f8d4277e-e895-9cad-4b6f-a804a2b32636,1124030000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
dc6f54f2-48f3-0bb3-4757-548c2343c1c9,23f84803-6d35-c49e-9c54-adae802eb230,SAMPLE-METRO-DAVAO,SAMPLE-METRO-DAVAO-1124030000-02,Synthetic Digos Sample Site 2,OPEN_LOT,f8d4277e-e895-9cad-4b6f-a804a2b32636,1124030000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
c9dd87ab-f48d-1e1e-6993-0ceb1795929e,23f84803-6d35-c49e-9c54-adae802eb230,SAMPLE-METRO-DAVAO,SAMPLE-METRO-DAVAO-1124040000-01,Synthetic Hagonoy Sample Site 1,OPEN_LOT,9ab73262-484d-bdd9-e7b1-ee65da53efd6,1124040000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
a6d65d3e-20e9-a143-6329-a509825c776f,23f84803-6d35-c49e-9c54-adae802eb230,SAMPLE-METRO-DAVAO,SAMPLE-METRO-DAVAO-1124040000-02,Synthetic Hagonoy Sample Site 2,OPEN_LOT,9ab73262-484d-bdd9-e7b1-ee65da53efd6,1124040000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
036d4ee0-7bf6-6a56-225b-b45ba50b3830,23f84803-6d35-c49e-9c54-adae802eb230,SAMPLE-METRO-DAVAO,SAMPLE-METRO-DAVAO-1124060000-01,Synthetic Malalag Sample Site 1,OPEN_LOT,ed497952-bd57-f47b-e500-0ea2b2498c08,1124060000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
9e0cdf9c-c7c1-e3cb-7b90-38e065c0afd4,23f84803-6d35-c49e-9c54-adae802eb230,SAMPLE-METRO-DAVAO,SAMPLE-METRO-DAVAO-1124060000-02,Synthetic Malalag Sample Site 2,OPEN_LOT,ed497952-bd57-f47b-e500-0ea2b2498c08,1124060000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
076a2962-f41b-f0a7-2eda-cfc29f401e61,23f84803-6d35-c49e-9c54-adae802eb230,SAMPLE-METRO-DAVAO,SAMPLE-METRO-DAVAO-1124070000-01,Synthetic Padada Sample Site 1,OPEN_LOT,3f51597d-cad1-e437-8832-a4a631024cd1,1124070000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
20b5afc5-06c7-3f67-2633-3a1ddcfc819c,23f84803-6d35-c49e-9c54-adae802eb230,SAMPLE-METRO-DAVAO,SAMPLE-METRO-DAVAO-1124070000-02,Synthetic Padada Sample Site 2,OPEN_LOT,3f51597d-cad1-e437-8832-a4a631024cd1,1124070000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
faea2c47-f5dc-4898-fcb6-6599ae98d0c0,23f84803-6d35-c49e-9c54-adae802eb230,SAMPLE-METRO-DAVAO,SAMPLE-METRO-DAVAO-1124110000-01,Synthetic Santa Cruz Sample Site 1,OPEN_LOT,f3fdc650-b0d8-5024-2a1c-946c91e8433c,1124110000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
65b88398-0c3a-89e1-8734-98553f48e17f,23f84803-6d35-c49e-9c54-adae802eb230,SAMPLE-METRO-DAVAO,SAMPLE-METRO-DAVAO-1124110000-02,Synthetic Santa Cruz Sample Site 2,OPEN_LOT,f3fdc650-b0d8-5024-2a1c-946c91e8433c,1124110000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
e6fbbb7d-b668-6b83-0283-7003bf762da5,23f84803-6d35-c49e-9c54-adae802eb230,SAMPLE-METRO-DAVAO,SAMPLE-METRO-DAVAO-1124140000-01,Synthetic Sulop Sample Site 1,OPEN_LOT,c2d612ba-c127-57d5-cabf-968795944b18,1124140000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
6b08b5f9-0aa3-2950-204e-d452941c3ab5,23f84803-6d35-c49e-9c54-adae802eb230,SAMPLE-METRO-DAVAO,SAMPLE-METRO-DAVAO-1124140000-02,Synthetic Sulop Sample Site 2,OPEN_LOT,c2d612ba-c127-57d5-cabf-968795944b18,1124140000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
7d1da06d-e5c6-d989-661b-7b41ab83998c,23f84803-6d35-c49e-9c54-adae802eb230,SAMPLE-METRO-DAVAO,SAMPLE-METRO-DAVAO-1125090000-01,Synthetic Mati Sample Site 1,OPEN_LOT,1d0c8277-7f9c-afcb-ccd5-04776b956459,1125090000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
db48750a-ade2-f0ad-4431-60dde15bdcd9,23f84803-6d35-c49e-9c54-adae802eb230,SAMPLE-METRO-DAVAO,SAMPLE-METRO-DAVAO-1125090000-02,Synthetic Mati Sample Site 2,OPEN_LOT,1d0c8277-7f9c-afcb-ccd5-04776b956459,1125090000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
ca3373c8-4afb-392e-648c-220e620467ef,23f84803-6d35-c49e-9c54-adae802eb230,SAMPLE-METRO-DAVAO,SAMPLE-METRO-DAVAO-1130700000-01,Synthetic Davao City Sample Site 1,OPEN_LOT,2ebef844-416b-c827-357c-742d2c8d56aa,1130700000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
aae6df3d-8498-ddf5-c473-9d72927fb32f,23f84803-6d35-c49e-9c54-adae802eb230,SAMPLE-METRO-DAVAO,SAMPLE-METRO-DAVAO-1130700000-02,Synthetic Davao City Sample Site 2,OPEN_LOT,2ebef844-416b-c827-357c-742d2c8d56aa,1130700000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
dbe0a29b-4931-fe4f-79cf-018320a33bc7,23f84803-6d35-c49e-9c54-adae802eb230,SAMPLE-METRO-DAVAO,SAMPLE-METRO-DAVAO-1182040000-01,Synthetic Maco Sample Site 1,OPEN_LOT,49b83757-c7cd-7922-a259-113a6d4ca38b,1182040000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
2ea591c9-d63a-6730-e560-a5a8f4cc975e,23f84803-6d35-c49e-9c54-adae802eb230,SAMPLE-METRO-DAVAO,SAMPLE-METRO-DAVAO-1182040000-02,Synthetic Maco Sample Site 2,OPEN_LOT,49b83757-c7cd-7922-a259-113a6d4ca38b,1182040000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
3c4dcad7-6e70-448d-e178-b9362b8901b1,23f84803-6d35-c49e-9c54-adae802eb230,SAMPLE-METRO-DAVAO,SAMPLE-METRO-DAVAO-1186030000-01,Synthetic Malita Sample Site 1,OPEN_LOT,cd133430-49aa-1fef-d878-3ad849a09284,1186030000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
b5b068c5-2b11-1ee2-fd13-3c7d5ed94938,23f84803-6d35-c49e-9c54-adae802eb230,SAMPLE-METRO-DAVAO,SAMPLE-METRO-DAVAO-1186030000-02,Synthetic Malita Sample Site 2,OPEN_LOT,cd133430-49aa-1fef-d878-3ad849a09284,1186030000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
25e9bafa-1ef3-74f5-0723-c5738cef5990,23f84803-6d35-c49e-9c54-adae802eb230,SAMPLE-METRO-DAVAO,SAMPLE-METRO-DAVAO-1186040000-01,Synthetic Santa Maria Sample Site 1,OPEN_LOT,30f144ee-aa5b-9e77-ec7b-fba20d8e8130,1186040000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
b5ffe5ed-ea53-f057-13f1-4ab8c86be719,23f84803-6d35-c49e-9c54-adae802eb230,SAMPLE-METRO-DAVAO,SAMPLE-METRO-DAVAO-1186040000-02,Synthetic Santa Maria Sample Site 2,OPEN_LOT,30f144ee-aa5b-9e77-ec7b-fba20d8e8130,1186040000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
24e9a01f-bbfc-3f79-ffb0-eac736a27b57,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1380100000-01,Synthetic Caloocan Sample Site 1,OPEN_LOT,144626f1-4ec1-26b9-caa0-a815faf650af,1380100000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
d8f6f389-0904-2946-ebf2-898e9977e6ce,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1380100000-02,Synthetic Caloocan Sample Site 2,OPEN_LOT,144626f1-4ec1-26b9-caa0-a815faf650af,1380100000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
df0deeec-832b-3e8d-dc21-943f16648499,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1380200000-01,Synthetic Las Pi̱as Sample Site 1,OPEN_LOT,ff363ed0-30cb-8f3a-8e42-da61609de413,1380200000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
6b55261e-626c-446e-3f05-7c74ddaffc95,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1380200000-02,Synthetic Las Pi̱as Sample Site 2,OPEN_LOT,ff363ed0-30cb-8f3a-8e42-da61609de413,1380200000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
c1799874-f885-b0a4-678f-06a6cc689f6f,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1380300000-01,Synthetic Makati Sample Site 1,OPEN_LOT,557b0a76-8ffe-0818-d342-5b86dba06705,1380300000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
676706a6-d8be-3a97-9aee-7e76dc6f81bd,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1380300000-02,Synthetic Makati Sample Site 2,OPEN_LOT,557b0a76-8ffe-0818-d342-5b86dba06705,1380300000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
65d4d802-fa17-f359-0cb0-0c2fb3391fc7,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1380400000-01,Synthetic Malabon Sample Site 1,OPEN_LOT,46a4b330-a065-daad-5de5-16654b67164f,1380400000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
45264dd2-3b8b-43d8-eb3d-2d6295a937f1,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1380400000-02,Synthetic Malabon Sample Site 2,OPEN_LOT,46a4b330-a065-daad-5de5-16654b67164f,1380400000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
1371163f-1218-dfdb-ce2a-6f6db6bce8b5,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1380500000-01,Synthetic Mandaluyong Sample Site 1,OPEN_LOT,20dcf68a-511f-8208-7dfa-1688425d4d66,1380500000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
0c0de1ef-42b6-fb73-6a3c-4e71fe9b15ec,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1380500000-02,Synthetic Mandaluyong Sample Site 2,OPEN_LOT,20dcf68a-511f-8208-7dfa-1688425d4d66,1380500000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
293f100b-eeac-edd4-f79b-0d7d72247e9f,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1380600000-01,Synthetic Manila Sample Site 1,OPEN_LOT,e5959354-04af-4540-9889-6e040b6cd399,1380600000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
b6799aff-5d48-68a4-1e0a-f0412b0c77f4,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1380600000-02,Synthetic Manila Sample Site 2,OPEN_LOT,e5959354-04af-4540-9889-6e040b6cd399,1380600000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
4784420a-8e81-8227-100f-650022766d75,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1380700000-01,Synthetic Marikina Sample Site 1,OPEN_LOT,4be7e851-a502-20c6-dbd9-99c9593fd8f6,1380700000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
03b155f1-3a36-1eb8-3e48-1be8a516492a,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1380700000-02,Synthetic Marikina Sample Site 2,OPEN_LOT,4be7e851-a502-20c6-dbd9-99c9593fd8f6,1380700000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
edda53a4-e537-e3ff-3eae-53242e9fdd6c,3f94a342-400b-6557-eff0-a5e7947c9c5a,SAMPLE-METRO-MANILA,SAMPLE-METRO-MANILA-1380800000-01,Synthetic Muntinlupa Sample Site 1,OPEN_LOT,d7ef112d-06ee-b57c-34b6-fae8c457a0c6,1380800000,CANONICAL_CLEAN_BUILD,I006_METROPOLITAN_SAMPLE,objects/reference-data/sites.synthetic-metropolitan-site-groups-sites.seed.sql,9d861ae9,Disabled I-006 jurisdiction-coverage proof only.,INACTIVE,false,false,SYNTHETIC_NO_REALISTIC_EQUIVALENT,KEEP_FOR_TEST_SCOPE_ONLY,NO_REALISTIC_EQUIVALENT,"Synthetic ordinal Site represents jurisdiction coverage, not a physical carpark."
